row.ID,annotation.network.number,NIST_POS_Samp_03.01,NIST_POS_Samp_17.01,NIST_POS_Samp_13.01,NIST_POS_Samp_15.01,NIST_POS_Samp_14.01,NIST_POS_Samp_06.01,NIST_POS_Samp_04.01,NIST_POS_Samp_01.01,NIST_POS_Samp_05.01,NIST_POS_Samp_16.01,NIST_POS_Samp_02.01,NIST_POS_Samp_12.01,NIST_POS_Samp_18.01,NIST_POS_Samp_10.01,NIST_POS_Samp_06.02,NIST_POS_Samp_11.01,NIST_POS_Samp_07.01,NIST_POS_Samp_13.02,NIST_POS_Samp_17.02,NIST_POS_Samp_01.02,NIST_POS_Samp_02.02,NIST_POS_Samp_03.02,NIST_POS_Samp_16.02,NIST_POS_Samp_04.02,NIST_POS_Samp_15.02,NIST_POS_Samp_09.01,NIST_POS_Samp_14.02,NIST_POS_Samp_18.02,NIST_POS_Samp_08.01,NIST_POS_Samp_05.02,NIST_POS_Samp_01.03,NIST_POS_Samp_09.02,NIST_POS_Samp_14.03,NIST_POS_Samp_03.03,NIST_POS_Samp_13.03,NIST_POS_Samp_10.02,NIST_POS_Samp_04.03,NIST_POS_Samp_11.02,NIST_POS_Samp_12.02,NIST_POS_Samp_02.03,NIST_POS_Samp_18.03,NIST_POS_Samp_17.03,NIST_POS_Samp_08.02,NIST_POS_Samp_15.03,NIST_POS_Samp_16.03,NIST_POS_Samp_07.02,NIST_POS_Samp_05.03,NIST_POS_Samp_06.03,NIST_POS_Samp_10.03,NIST_POS_Samp_11.03,NIST_POS_Samp_12.03,NIST_POS_Samp_08.03,NIST_POS_Samp_07.03,NIST_POS_Samp_09.03
9478,1479,5318.909,10089.347,4042.5508,5322.0967,5837.053,8451.346,9124.57,5755.6187,13671.304,11499.767,6216.3564,4932.878,11621.891,6278.783,10744.449,5361.6357,2804.812,4022.0122,8841.954,3887.1929,6239.3296,4840.857,11197.815,8877.737,4850.993,4077.1882,3545.0315,11308.33,4044.7153,11134.86,2904.3066,4267.7324,2818.5684,3543.395,3099.3481,5905.9263,8754.768,4302.1553,4471.2803,3320.381,8543.997,10498.873,1992.4207,3368.522,8671.336,3695.4783,8278.624,7730.5986,3865.0813,4843.5405,1431.7869,2376.7427,1950.2955,2054.6643
9426,NA,13060.7,822.3782,17409.29,9901.09,13963.576,3971.939,0,10319.172,1781.3839,1279.0138,9409.777,3471.2676,1279.9757,3718.8208,1380.6448,993.16846,30366.955,8691.174,1116.5657,6033.3086,8287.135,17270.04,2464.389,1155.5845,8515.91,29727.455,9377.655,0,43287.22,1020.3176,9346.502,37038.66,7844.4277,17661.7,13940.693,2128.0513,1324.1356,2708.8438,3520.3213,24141.303,1314.113,0,30196.068,10187.7,0,40694.273,1319.2284,0,3620.6707,2603.26,3814.5725,29615.512,35506.164,28486.55
9711,NA,0,0,0,0,0,0,0,0,0,0,0,377676.16,0,307848.72,0,372139.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527018.2,0,512383.75,522646.16,0,0,0,0,0,0,0,0,0,0,0,503724.84,0,0,0
9523,NA,14303.903,0,12457.744,8857.788,11587.447,0,0,10831.367,0,0,15435.935,0,0,0,0,0,27194.775,10854.139,0,16028.266,16608.94,15734.586,0,0,11600.56,24924.605,10601.973,0,27981.14,0,16232.428,37299.855,10767.592,11793.375,12290.391,0,0,0,0,17324.684,0,0,33556.047,10212.422,0,27571.543,0,0,0,0,0,24399.145,30319.592,27555.123
9458,1483,3874.4487,0,6499.2466,6045.921,1822.233,0,0,3304.9248,0,0,2358.9915,1008.7561,0,966.22437,0,0,26141.736,4997.5513,0,2793.5308,8322.282,8175.292,0,0,5852.4297,8975.207,6039.795,0,18012.107,0,8215.827,32853.754,8864.521,11058.061,11092.236,0,0,0,0,14582.509,0,0,33243.18,9463.087,0,39655.79,0,0,0,1154.1853,854.14966,24521.645,41062.234,35649.633
9529,NA,11706.959,30163.725,12426.055,11253.732,10456.667,32224.72,30440.738,12314.927,32777.875,30245.957,14364.882,80809.84,29661.562,83516.18,31386.39,79972.22,44998.04,12890.523,29527.594,14959.262,17172.785,13103.201,29564.29,34607.004,13101.977,35355.754,12288.45,29272.736,30999.34,34274.22,17781.184,38466.92,11347.694,15305.15,15579.44,82765.8,33596.37,87268.25,95657.555,16292.838,28384.08,27321.33,35884.453,11185.526,30038.006,34108.44,34018.37,31661.129,79428.914,82669.914,93336.05,40805.82,34000.574,31718.785
9343,1469,11156.786,15978.898,6952.704,7048.6567,5535.715,22117.754,21819.832,10909.426,19842.479,15274.588,12757.474,49381.402,14598.482,59354.293,20429.875,38677.844,19826.28,8194.256,16046.396,9876.912,11630.46,12234.333,18729.113,22243.236,6412.9644,20601.467,7257.7466,14736,18769.953,24023.195,8813.633,27890.215,6097.735,8262.776,7129.2725,52685.574,23077.61,47049.44,43396.562,10944.715,12323.595,17059.766,23664.328,5111.5586,14227.78,18356.102,22030.65,20055.27,45834.367,42542.965,58037.65,13880.487,16935.168,17651.35
9543,1496,21282.566,15148.141,18439.07,14341.6455,16439.441,16357.823,15314.992,21730.55,18098.916,11969.282,20067.75,36337.34,15016.402,43926.625,15151.248,34677.62,62556.836,14218.933,15603.432,20430.584,12410.753,27679.43,12165.774,19809.688,7125.702,58329.94,14321.076,15550.235,60385.04,18537.742,23669.336,57474.895,11903.696,23898.96,14281.442,33731.49,18160.71,32285.031,36091.45,18661.2,11233.202,16705.223,57343.62,11854.564,15269.909,40861.535,14810.666,20366.05,35336.094,31277.32,36095.7,51548.16,31882.932,60151.906
9513,1482,9103.713,7613.4424,9875.898,8813.282,2276.2583,8607.436,7343.3633,18103.986,10773.471,2117.9468,15555.986,16740.295,5221.5537,10825.718,7085.893,10324.412,9381.354,1487.8179,5010.7666,0,1675.2646,4463.8154,1214.7999,6473.392,977.1842,12016.073,1906.6936,1747.2478,4833.422,6082.482,0,3832.5488,0,0,1361.5493,3061.8213,4641.5244,8873.069,3367.687,0,1060.049,3913.96,3482.407,0,2753.378,5934.26,3746.1162,6024.1357,6767.7153,2357.8242,5727.8604,5872.6787,3335.7776,2041.6628
9558,1485,0,31212.375,0,0,0,32878.215,29549.568,0,32713.305,27765.922,0,56219.848,30607.37,58191.58,32585.477,62481.85,0,0,30767.516,0,0,0,29563.695,31775.443,0,0,0,36893.312,0,26173.74,0,0,0,0,0,56347.062,29965.303,57589.465,54061.18,0,32662.207,30745.645,0,0,28359.307,0,33970.8,33197.324,55161.67,61642.152,61500.883,0,0,0
9577,1491,6751.157,6091.256,7762.5327,6302.372,4648.572,5576.5996,8362.48,7236.8135,7922.244,6507.228,9973.582,16645.273,5077.6094,14288.521,7955.6787,14077.302,17545.227,7417.5625,6746.8623,9955.553,11234.985,9344.389,5011.989,8511.146,9155.258,13618.717,6460.218,6221.615,13417.222,8121.0874,11736.101,19789.396,6984.7637,6370.382,3099.72,16850.393,8011.0933000000005,14746.068,15581.449,14466.576,5359.424,6636.4043,16440.555,8501.526,6530.706,22816.451,10416.798,6447.229,13526.439,15466.873,21609.082,17692.416,18844.453,18007.328
9591,1497,20913.576,2655.8054,9603.455,14346.366,7870.548,5764.871,4529.7354,21564.938,4364.5996,3376.7249,10259.489,12580.162,4005.6658,14854.3125,7013.611,9928.723,45816.57,9435.725,3687.6443,21032.451,18608.422,11816.17,4541.603,5489.728,10869.004,51077.527,17153.34,2971.2148,57451.21,1916.6326,12077.469,36637.855,14340.437,23171.91,21067.516,18745.775,5376.8916,13652.087,8875.844,22294.305,3464.9265,1437.2961,24470.305,13994.576,988.3541,15772.031,5316.1323,8322.169,11071.352,13081.156,14758.12,13574.023,31618.137,18016.139
9572,1490,1167071.8,1371930,1373822.6,1373861.6,1348161.6,1075945.6,1164747.2,1087499.1,1109837.1,1408399.8,1153732.8,919051.75,1360698.5,1050601.5,1148341.5,992792.8,1149968.2,1299698.5,1357332.9,1168654.2,1133140.6,1172861.6,1422345.9,1176772.6,1370008.2,861922.8,1450582.4,1461852,939459.25,1062141,1289503.5,946110.8,1313597.4,1085770,1220429,989245.94,1141511.6,915763.1,898311.94,1177267.2,1312695.5,1284032.8,979445.25,1310904.6,1361818.4,924043.9,1048501.44,1089805.6,877470.7,924487.25,920765.06,817187,820446,873465.3
9574,1490,570152.7,672424.7,699766.1,694302.9,679436.2,556951.44,603442.94,570115.5,584118.7,718692.94,585238.06,259343.28,664610.1,329949.28,523157.84,307068.5,289002.5,616377,621024.56,539129.75,511637.72,556635.06,650778.1,542787.44,639098.9,213075.97,651973.75,659488.3,219697.55,512163.34,569803.1,210584.7,567521.56,490005.5,582753.94,308452.8,486156.12,265865.62,216567.75,545949.4,555706.2,541066.3,194857.1,612836.06,588912.1,197093.58,484741.84,487774.25,265361.84,266774.25,235868.38,162668.17,175948.8,185605.33
9580,1492,33930.24,45733.297,42271.863,43215.5,44306.17,33383.934,42124.27,35350.484,33276.99,48267.418,39229.086,20043.664,45839.65,27207.61,37330.17,31698.855,23324.83,40778.816,48966.605,39873.586,36305.5,35119.15,46833.496,34787.734,45319.32,23622.768,52773.42,49495.24,29309.977,36921.445,42986.555,28835.729,40949.25,33422.04,33858.227,40788.92,38255.91,29314.89,25393.766,39575.363,47803.38,40548.562,23020.547,45742.367,49289.125,34258.92,35839.805,36503.12,30078.28,23933.537,27170.969,21878.225,18160.93,23572.943
9579,1490,26192.012,33688.496,42596.836,39506.305,39002.55,22502.09,31664.773,27668.535,24407.787,33096.83,40975.223,6072.8633,29917.312,10926.159,16905.307,6610.8135,8371.457,26300.453,22586.865,24751.766,17063.012,24931.576,27737.984,16059.986,25749.016,7269.8643,35212.15,21385.139,6969.486,14919.56,20059.773,2428.4026,22321.217,19712.502,19876.74,4954.9805,15289.339,3982.063,3740.6052,21431.572,20878.018,16428.809,5744.468,30071.377,24090.621,0,13964.491,13253.002,3542.6006,3999.0234,3476.1304,3172.4233,3848.09,3998.715
9582,1490,15345.382,28928.29,24955.877,23874.494,22927.127,19745.895,22232.941,17516.77,24050.865,29739.5,23131.287,6491.4463,25908.6,9594.058,19599.852,10952.198,9025.119,25234.893,25791.994,20276.557,15298.321,19241.188,25813.846,24235.111,21491.29,6629.8125,24442.64,26029.92,5196.8125,18700.494,17104.545,5617.6606,20138.645,16187.136,20145.027,10297.865,20485.406,9584.946,5534.0093,20603.053,21399.086,22080.633,5242.9165,23423.9,23317.395,5867.5537,16608.53,17657.412,7025.2007,8815.193,5498.866,4735.415,4525.195,4166.9263
9589,1492,18371.93,23482.473,24067.164,21619.055,22366.975,16549.705,3721.9678,19137.354,19745.371,23642.525,23944.01,10118.34,23885.602,12619.65,18524.592,11465.953,13462.267,8945.353,23056.496,20683.734,18155.719,11826.472,21558.605,22501.316,20769.49,2831.0986,21459.451,23163.248,2928.2842,11868.165,18952.262,4818.618,17466.04,5245.9595,18322.135,7733.0713,16836.99,7928.487,7248.2666,8899.339,20867.223,18624.85,3894.7568,17625.322,22087.43,3522.6343,15412.474,17917.24,7628.932,9914.363,7392.3647,2794.8047,3116.2788,2842.8794
9581,1501,30331.5,18362.219,32726.354,27091.338,31039.486,14384.404,14644.473,27568.268,19788.527,16487.16,32984.39,28379.543,15429.94,32077.414,15564.186,30832.541,84720.36,30262.285,18687.87,33891.023,41099.633,37621.805,18387.402,17341.47,30983.064,63211.387,34040.098,17383.498,69747.27,16541.215,32086.879,91521.78,33328.16,48985.066,32209.615,40110.293,18562.936,34920.848,35883.203,48104.594,20461.934,17451.803,85520.12,37135.027,19938.066,86416.48,21897.396,20804.883,44319.83,41901.72,36699.95,94036.21,90697.336,93335.75
9586,1491,21824.459,29071.484,22602.393,17769.92,17974.02,30573.133,32645.994,19748.32,31756.69,29803.996,20114.754,75131.21,21907.709,71474.35,29636.893,60318.35,66622.19,24896.504,28871.523,20910.854,26923.615,22162.896,26551.514,29863.775,18327.28,42450.137,18021.65,26526.96,55026.598,28016.564,24704.66,67643.72,18079.707,23745.191,21344.932,68599.47,26870.07,60272.496,69702.28,28453.762,22084.693,25569.875,69108.984,18969.36,21137.613,73229.19,25602.71,28552.512,60338.316,61248.867,82674.97,65256.28,67968.54,56754.883
9590,NA,26163.076,0,23101.742,18750.105,19606.723,0,0,26544.713,0,0,26764.352,0,0,0,0,0,54810.867,18057.287,0,28698.576,23928.014,25466.508,0,0,17663.129,48095.438,20092.266,0,67771.484,0,26574.043,60210.24,18821.754,24924.05,17181.205,0,0,0,0,23744.488,0,0,58874.164,17590.734,0,52950.598,0,0,0,0,0,52808.746,51355.68,43255.56
9597,1493,18480.227,25383.512,33372.332,24634.096,23991.383,24583.074,31158.977,22576.986,30850.94,34345.89,27039.385,71760.375,31617.346,59306.234,36087.082,76514.49,75996.65,40736.426,32548.494,38197.9,45228.44,37917.586,40966.406,35594.93,36196.035,55586.727,31287.734,38603.836,51361.16,41794.14,43638.65,92435.4,34853.406,33371.645,41028.72,76151.016,44750.18,97762.38,110328.336,42745.74,45364.832,40331.05,69238.984,34754.297,40552.43,97434.71,49611.85,45404.33,92463.11,106696.85,121260.64,72475.625,90880.18,67271.39
9613,1469,12978.77,40760.09,18399.305,6647.671,13863.907,22981.87,51704.6,20006.395,46312.293,40986.26,12417.086,122877.51,41741.86,120494.02,57632.92,103567.23,6321.0312,17161.994,39566.363,11758.38,17804.89,14962.494,38575.547,46238.332,13430.401,24063.883,9038.608,40214.6,9161.901,50013.336,14241.913,2729.4016,19422.344,14148.193,5875.275,97578.86,43116.438,61831.938,107438.28,21882.285,33072.098,40595.14,45426.55,13109.928,35821.758,50717.39,50081.727,43277.938,89053.445,90792.91,119256.83,95153.75,44276.594,84305.83
9594,NA,0,35856.176,650.3997,0,0,35993.7,41236.562,0,40378.664,34515.383,993.2157,84444.76,30806.977,76598.77,41004.445,79186.49,2712.9565,847.84436,39937.266,927.92053,0,2235.071,28488.72,39690.492,0,1068.6394,0,28287.727,0,41557.047,0,2729.1477,0,1922.0183,0,86231.07,43350.145,77904.37,89141.01,1318.4078,26855.799,30627.19,2671.589,0,33114.5,1454.1294,40347.105,39079.49,79368.086,72779.74,95622.516,3079.3767,1048.0072,0
9602,1498,5723.592,6242.4478,4258.0947,4664.3623,4652.344,7076.588,12041.068,4430.6484,8794.187,7617.8486,3953.2637,12275.901,5188.8105,11022.192,5958.591,20705.36,6946.5317,2353.9062,6248.0913,7630.1274,5273.7744,3744.2356,4236.6016,8585.111,3045.0098,5480.9893,3548.5347,7187.981,5171.9375,6734.479,7079.6826,16323.327,2449.5698,6748.213,2985.3618,18033.408,6665.6553,12080.121,14526.068,7885.7007,3075.0298,4534.8374,6228.1973,6493.318,7762.7515,12968.39,7278.2505,8966.925,15396.109,13817.993,19466.133,6677.444,4619.0405,11934.387
9625,1493,2782.752,5507.7217,4382.0234,8636.96,5171.5728,4885.9785,3404.898,4853.338,5082.708,2808.481,8450.124,17420.01,4416.659,15212.426,5197.3003,12063.221,15961.285,7287.2656,6088.7725,7437.1816,9928.864,9678.014,4896.4233,5790.213,7660.9473,12946.02,7496.661,5559.7764,12491.469,6434.7734,11503.734,20761.041,10400.3125,9471.459,8090.6826,16268.148,6101.9473,16511.441,19024.17,8624.744,6798.7007,5547.448,24108.914,6041.9688,5618.091,18513.465,7038.18,7261.441,23388.965,20781.912,25674.49,21378.957,25875.318,23868.332
9627,1493,12352.647,14646.03,19553.984,19753.877,16968.477,12196.451,9621.737,12678.441,15059.012,13544.096,14612.834,55730.555,13879.183,53021.934,17289.69,53234.23,77359.04,25716.531,20990.639,22273.955,32630.244,22379.379,18486.498,20453.412,25640.73,60714.04,28761.234,24220.984,62645.414,19449.908,31165.164,109579.29,34095.52,33050.375,32956.027,78284.305,20297.65,75892.73,86182.71,33879.812,24802.607,26473.959,115702.42,32900.31,22568.615,101876.75,31550.295,29457.613,101569.266,106973.73,120101.98,11283.674,121468.92,140922.17
9705,1476,13272.896,8333.329,9560.927,12076.828,8787.71,16465.668,18403.455,8775.252,18491.473,13763.757,11054.9375,60550.56,16202.996,55980.78,16905.127,60542.37,50521.363,11883.238,13862.413,18038.863,12703.203,13552.261,14353.021,17342.25,15576.515,21946.53,13341.407,15320.261,48301.598,19960.607,16086.408,62542.79,11312.095,12743.714,10665.123,71773.21,17233.44,59985.273,57531.35,19678.293,11231.514,8814.841,55775.21,11159.009,13799.104,43815.69,18650.701,18301.018,61788.465,57930.83,79351.99,37169.926,42272.145,48455.777
9630,1500,53958.598,20342.178,51312.574,40646.812,37906.582,22483.264,10317.668,52483.18,26441.385,16524.47,57870.36,50378.938,14975.086,60186.242,19752.477,54487.492,111663.73,45000.1,16809.576,60969.05,49844.168,58143.773,13282.465,17722.912,47286.332,89526.336,38060.74,17369.16,104499.664,17482.814,60211.93,101580.36,35806.84,54686.66,44105,62970.746,17336.58,47177.15,57397.72,59074.613,13100.568,13203.792,89659.32,37938.457,13639.933,88545.71,18129.82,19295.836,58617.16,44884.67,59682.03,74275.695,96965.945,72972.59
9531,NA,916.0669,3222.0803,0,0,0,19009.387,18627.47,0,21488.56,2721.9165,0,58441.36,15576.278,13611.186,28986.074,6485.755,3626.2607,0,23100.701,892.121,905.6184,0,21793.56,28761.64,0,1438.7715,0,26496.992,2471.99,25675.916,27885.498,1686.0798,0,0,0,58860.34,20335.604,51333.465,9754.098,800.0659,16945.215,17367.332,70717,0,22804.805,1761.4326,32242.166,17031.32,49881.19,53481.156,41375.742,64669.66,56336.973,1106.3694
9654,NA,42039.01,72307.86,52009.258,45967.035,43204.164,74846.36,78237.87,40782.14,79721.84,69570.89,45470.008,204783.95,66237.89,169895.81,73005.42,207085.58,147488.23,56788.773,74426.375,45794.56,57639.785,53704.75,67105.03,73692.35,46557.453,84747.88,42629.668,81480.875,112622.13,74451.32,61030.4,141903.58,56879.965,54549.367,69649.25,222312.42,85179.64,200169.9,242400,53886.07,69377.27,77678.68,131776.2,50323.676,65263.562,147382.4,90892.984,87489.875,217264.67,241260.53,247517.03,138518.19,141412.92,153330.94
9650,NA,3555.5593,17517.943,3937.5603,3731.3972,2821.91,13019.427,19042.605,4062.9941,18701.137,15208.39,5477.036,30337.688,12444.459,32886.46,19122.562,37688.535,12213.642,3896.9163,20912.484,4149.9478,5892.9487,3570.0532,16854.086,17483.318,521.8627,9011.293,2999.8616,17307.88,11388.318,23750.812,4693.0366,7468.4883,955.4184,3887.5952,4343.2573,51551.297,18751.527,38630.375,43496.72,2552.3625,15347.553,16037.553,8830.699,2251.3723,14230.011,7731.635,17879.055,20641.232,40922.9,48284.547,44653.195,6792.708,3905.143,3557.8906
9651,NA,3333.3801,8098.058,2843.8044,1041.1829,1046.1261,9114.968,10999.645,1130.3083,8374.172,6218.4297,2546.958,23095.662,7657.0054,19420.219,10881.958,23854.896,10607.281,1552.4442,9152.428,3360.26,1031.6448,736.0108,8139.037,13305.473,1537.5459,3385.8188,2556.392,8212.476,8300.291,14416.237,2869.1426,8538.286,996.50415,1203.1641,3138.493,24959.908,14762.387,27987.766,29027.648,979.7185,7087.043,5481.13,10357.166,2064.8372,9920.37,9307.269,10028.316,11016.775,33058.34,22583.861,30571.613,5209.817,3959.6675,8402.564
9657,NA,16529.2,0,16614.857,13991.603,14832.621,0,0,19526.05,0,0,16468.863,1847.543,0,0,0,1671.4846,83281.805,14601.736,0,19016.93,14030.772,18628.984,0,0,14769.447,72566.88,13606.464,0,75615.66,0,17014.473,104796.46,13901.804,20058.773,14100.572,0,0,4379.4624,0,13654.156,0,0,90598.875,11572.1875,0,64345.363,0,0,0,0,0,68511.016,40844.33,69925.445
9661,1500,225666.69,76185.54,179404.64,155593.47,150937.88,69849.484,83842.46,204279.27,80959.17,68153.06,206054.84,295938.78,62744.344,260299.05,85550.43,220902.81,519911.3,170325.4,71711.4,213896.94,212645.1,213060.4,65339.664,75370.77,144377.08,516050.2,169943.8,66018.93,557577.2,77680.6,206039.14,557686.6,142651.67,202248.03,167275.98,261555.97,76504.83,203194.89,281006.28,187962.06,56196.457,62210.35,565295.56,135275.36,62433.85,488070.53,80052.2,82147.54,236286.02,211584.34,256679.4,485518.78,428919.3,508139.5
9660,1494,7445.8237,9369.979,4845.7407,8316.578,9831.551,10640.689,10156.891,9508.979,9443.404,7650.5845,9987.6045,22129.633,8545.548,12894.196,10030.832,6166.3213,26021.443,15731.631,15385.832,11747.729,17428.064,10758.525,10995.692,16348.242,12100.721,14789.066,12143.473,12384.971,15606.274,14906.957,14044.929,29937.086,13898.522,15760.957,15787.723,25664.865,17604.863,26164.402,31652.674,19690.63,13295.162,16087.08,32300.021,12804.511,13802.414,31877.436,18487.018,19745.494,27886.469,35768.24,32623.762,32485.816,37273.83,32462.518
9668,1499,12776.789,0,10702.63,8302.498,8604.068,0,0,11663.647,0,0,13226.467,0,0,0,0,0,37596.062,14275.591,0,9533.182,18938.213,15621.846,0,0,13769.213,27240.818,9396.119,0,36673.395,0,15490.141,26640.232,8931.477,7820.842,12590.014,0,0,0,0,12747.075,0,0,36178.258,9574.426,0,25421.2,0,0,0,0,0,30557.842,26551.195,26797.809
9741,1502,22144.686,4365.575,38634.125,16419.531,23694.941,4250.3833,4952.2295,16096.505,4283.811,4688.4243,28289.68,14402.115,5718.584,11124.898,7546.113,19413.936,85701.305,23549.11,8462.339,31559.186,35692.08,58277.195,5835.475,7978.511,26811.027,60958.09,32735.695,7754.4385,56499.71,5744.448,70124.92,157655.53,35197.61,35282.75,52481.707,23307.703,3641.4932,18939.25,24458.82,33867.49,8737.41,4578.192,162103.98,41424.027,5790.6704,212114.28,12235.951,10704.544,23597.49,27530.783,27943.896,213500.02,203745.94,186320.22
9671,1496,20236.04,13267.466,26089.49,21712.049,18544.62,15780.101,16832.723,20701.725,5250.4756,5257.93,22835.834,44458.53,6326.948,54764.6,22623.873,43344.14,94091.05,22833.066,22086.803,24481.148,26605.018,28309.576,14113.835,21119.58,17633.562,58030.977,16971.127,11857.441,66117.03,17622.148,23367.006,72451.71,17710.621,23337.576,19224.602,51660.594,18547.697,39294.258,61400.453,26264.234,4290.811,20478.969,75778.016,17007.072,17320.396,72355.41,20156.756,23116.074,48012.113,45407.906,44514.348,70417.19,9715.962,50340.914
9672,1503,112176.65,6524.2944,93734.29,89577.86,92537.195,6982.8955,4985.7656,98115.18,5169.638,5832.506,108253.48,7698.1973,7009.049,12229,9954.1875,7895.4453,165171,87385.3,4584.231,104821.74,114424.36,95595.73,4650.401,5327.447,74683.68,126370.766,86120.08,5517.6445,136938.52,6523.9805,104100.49,131847.58,71612.516,105600.75,79448.43,10629.009,5985.5464,7818.252,10893.01,97639.94,5129.8433000000005,3069.8818,141049.83,78500.15,1236.0063,114782.91,7437.5483,9293.92,13067.964,5293.113,8596.806,101625.984,102292.84,124782.22
9644,NA,13897.318,9391.613,13793.586,14708.171,8285.352,5549.2334,9484.557,6834.0317,2989.2764,10055.343,7745.048,37468.785,1641.5906,12141.687,6015.0195,15822.746,15918.324,4444.674,12678.552,9964.296,14580.138,3693.939,6036.876,7055.952,7364.4434,12143.9375,17971.062,8684.162,8597.696,2750.6243,9823.198,30363.756,5108.005,22019.625,24109.23,41249.96,16868.168,17243.58,20755.078,10723.366,9401.713,9097.208,10842.794,23189.623,5703.6196,19547.895,9688.65,7085.0767,15083.537,26866.42,48171.223,38064.79,52269.95,9684.125
9697,NA,0,25971.518,0,961.901,0,28577.309,25680.426,2174.086,29005.49,31936.031,849.6507,59220.258,30340.24,56152.777,27262.4,55165.65,2376.0413,942.7788,27428.88,0,0,1812.4783,29825.117,22483.59,867.1527,1237.5032,932.9835,36523.742,0,34366.582,0,1553.5277,865.25134,0,0,56479.754,20330.955,57166.637,63946.652,800.77814,28215.963,27504.29,0,1291.2417,28766.676,1851.2488,28453.598,29709.19,65476.418,52748.555,58800.332,0,1462.0676,0
9674,NA,95234.22,67423.14,123566.23,89298.34,98447.71,59612.54,71582.875,106994.23,75195.96,65924.086,136682.12,210349.7,69683.22,162941.12,84712.42,181854.64,486762.34,126819.695,82105.67,168432.72,174328.28,143120.97,84289.86,96299.05,118188.95,255826.55,112286.086,101687.28,311455.2,102305.27,196893.44,378200.44,133607.67,172516.39,148143.64,179354.6,96816.93,216605.17,250585.44,172639.53,84380.47,94831.445,447801.88,116429.53,87135.15,513066.16,116357.95,105370.55,231270.27,290873.3,313630.97,453545.5,461601.25,436289.2
9680,1495,1831.2263,5812.738,0,0,0,4444.8965,8255.058,1516.7194,5905.9287,6930.724,0,16582.375,6348.851,20061.033,4781.7695,13827.035,0,0,4544.5845,0,0,0,6937.303,7442.717,0,828.6884,0,4498.826,0,6838.0127,0,0,0,0,0,11203.504,2959.7246,13723.381,14614.584,0,3991.0728,3479.3035,0,0,3330.3228,0,8513.466,8349.99,15435.196,12870.998,14377.934,0,0,0
9649,NA,8672.494,7907.206,8940.274,7559.246,8931.27,8467.613,8718.573,17515.816,10510.495,8979.421,11639.451,8804.977,8684.194,5008.7363,13694.119,6501.876,50496.965,24345.244,9390.986,23067.52,25042.812,27300.352,8773.963,14937.49,18216.17,37616.055,22497.516,12160.625,34220.53,15439.735,35802.79,58039.945,30312.748,29343.23,41018.355,8526.855,10011.032,14010.058,7359.4194,35240.016,14537.69,12189.59,56422.684,28275.992,9142.066,71150.99,8934.699,15470.712,12188.072,14054.226,33755.496,67874.54,73758.98,75716.14
9683,NA,0,6329.222,0,0,0,8729.311,7842.4463,0,8655.234,5734.551,0,32831.168,3934.9792,16909.314,10604.515,15832.734,0,0,5355.758,0,0,0,4492.3164,9084.395,0,0,0,4259.552,0,8222.306,0,0,0,0,0,20082.512,8078.5977,21856.062,27664.676,0,5664.2446,4215.6426,0,0,4098.532,0,8319.742,9785.485,26754.783,20039.818,28633.486,0,0,0
9703,1506,1496.4451,6736.7363,0,0,0,9401.216,10651.811,0,9688.262,8071.7295,0,15028.443,13862.066,15619.304,17308.896,14294.16,0,0,11549.04,0,0,0,15708.51,10503.415,0,0,0,14705.691,0,7238.558,0,0,0,0,0,13828.242,10429.707,8699.019,8694.177,0,12728.415,10421.444,0,0,5660.9365,0,3266.5857,10102.828,9849.074,11134.815,8796.254,0,0,0
9692,1504,434037.28,101038.516,405603.22,341135.62,372501.16,108030.46,112034.64,397149.1,109647.61,87707.33,439484.88,137611.69,97158.32,144282.89,123632.84,142747.58,447110.66,383199.97,97266.7,433785.53,482805.06,372406,97168.99,114669.14,333783.4,461459.72,347287.72,103404.984,415880.22,116129.39,450935.22,528883.94,326584.75,414768.28,333998.94,134217.16,109721.64,151861.06,163416.2,383247.88,88199.49,82857.266,504222.9,323158.06,88680.695,499319.38,111761.15,108438.555,157626.6,167293.14,145871.88,496662.84,408323.1,471454.62
9695,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93675.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9701,1504,33316.246,13121.914,38065.05,28267.795,33068.082,9395.949,12460.598,34066.367,6136.5186,10440.04,39895.094,7867.213,14477.609,5336.246,7539.1562,10589.196,24853.137,39113.016,14178.186,38249.023,36744.48,31065.982,4438.047,8428.546,33538.94,17197.611,38299.004,11569.825,18465.643,11819.149,40439.39,22216.656,41215.734,35326.117,33609.49,4660.1777,2574.1558,4296.8193,6639.3364,30773.451,7783.7954,9754.185,4581.7344,32245.371,11320.948,9767.267,13993.692,9604.3125,4997.302,2102.4067,5880.4204,22709.27,17052.365,23678.664
